SiteID,date,damage_class,damage_status,Governorate,Municipality,Neighborhood,damage_class_desc,is_damaged,damage_level,lon,lat,index_right,system:index,area,building,class,damage_pts,k100,k150,k50,max_change,name,osm_id,osm_type,.geo
,,6.0,,,,,No Visible Damage,0,,34.465204156929225,31.511533759363328,,0000000000000001eebb,150.0499715032353,yes,0.0,0.0,3.307355432401352,3.4899052231318164,2.998702293897235,2.4438442684037462,,1262538242.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.465105526473494,31.51153072950353],[34.46521701445588,31.511459387236883],[34.46530168770773,31.511548592701498],[34.46519019983266,31.511602079549093],[34.465105526473494,31.51153072950353]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44963020214115,31.490314319050906,,0000000000000003e623,330.2142741146619,yes,1.0,4.0,4.041302559241792,4.037991081511048,3.5782859407207335,2.788871734362899,,298972368.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44948972305351,31.490300967832248],[34.44958337943402,31.490198378217137],[34.44977069189622,31.490327722386912],[34.44967703571491,31.49043023536863],[34.44948972305351,31.490300967832248]]]}"
,,6.0,,,,,No Visible Damage,0,,34.48294783970117,31.525646007145678,,000000000000000463cf,148.81733404670388,yes,0.0,0.0,2.8992849219160153,3.0622730097621,2.376722191663584,2.1069355638745697,,299731303.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.48286163149667,31.52562598246882],[34.482973096958034,31.525567956049446],[34.48302663077501,31.52564381081737],[34.48298645927243,31.52567058857188],[34.483004303879,31.525692859993118],[34.48293740772859,31.525728508503],[34.48286163149667,31.52562598246882]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45562452273187,31.502216755353054,,00000000000000003e7b,109.0231072343236,yes,0.0,0.0,3.139594241826015,3.4309796114654714,3.0401616435743715,2.905950315397872,,297182328.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.455545202546524,31.502175521431955],[34.45557641920398,31.50216214661029],[34.45558530199066,31.50217552658313],[34.455638852485656,31.502153255118127],[34.45569680203674,31.502260240977026],[34.455629885106454,31.502287058362604],[34.455594269374394,31.50222459701818],[34.45557641920398,31.502233502634823],[34.455545202546524,31.502175521431955]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45188693367474,31.504684422919393,,000000000000000040c4,256.9743256767907,yes,1.0,2.0,3.414293928225531,3.4085143967399474,3.318279242658242,3.839662431547266,,1263460202.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45175496123604,31.50471723467857],[34.45193778520111,31.504578959013937],[34.45201807195892,31.504654823648558],[34.45183524816056,31.504788577338843],[34.45175496123604,31.50471723467857]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46867237467106,31.52376719120879,,00000000000000030f93,160.25355697296956,yes,0.0,0.0,3.333428707771014,3.7257260993775225,3.053981488063254,3.391142117911053,,296907981.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.468570215928864,31.52375310397336],[34.46863263998989,31.523686268441736],[34.46877533547517,31.523784363452954],[34.46871291151544,31.523846754833922],[34.468570215928864,31.52375310397336]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47037110461314,31.530560256234008,,0000000000000002fa25,481.32476369770376,school,0.0,0.0,3.7419864710905344,3.7087120177630184,2.8372587100444036,3.218876168097723,,297056407.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47016210022528,31.53066477753669],[34.47050551038003,31.53038377370486],[34.470581297267984,31.530450685150708],[34.470242370354484,31.530736063663852],[34.47016210022528,31.53066477753669]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47407870806265,31.51948589680011,,00000000000000009160,172.8967751655954,yes,1.0,3.0,3.29826762056386,2.9762020205336555,3.068897297826906,3.415555975513488,,297121189.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47398360447799,31.519467950778818],[34.47408163295636,31.51940102233134],[34.47417534774114,31.519503601095987],[34.474072752037465,31.51957047136224],[34.47398360447799,31.519467950778818]]]}"
,,6.0,,,,,No Visible Damage,0,,34.468773122035934,31.497596055756006,,00000000000000022d8c,63.3196742627997,yes,1.0,3.0,4.286788574648289,4.240762452226345,4.905180725066225,7.290197807224255,,1265072509.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46871739453842,31.497613903007686],[34.46874412350085,31.497551468218536],[34.46882887794192,31.497578200232038],[34.46880206442,31.49764066086315],[34.46871739453842,31.497613903007686]]]}"
,,6.0,,,,,No Visible Damage,0,,34.475355095581605,31.499890050488023,,0000000000000000d522,758.7412606382883,mosque,1.0,4.0,4.284667437072255,3.8982426129726,5.189663876977934,11.557774866331442,Al-Shuhda Mosque,41254917.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.475169665602465,31.499941505687975],[34.475348042803795,31.499865712074726],[34.47529898699504,31.49978101746543],[34.475303469682146,31.49977650420445],[34.4752588965379,31.499700707168607],[34.47537925243337,31.49965615004834],[34.47539709858515,31.499696288158688],[34.47538821779918,31.499700690764502],[34.47542382551657,31.49977654800815],[34.475464000477324,31.49976763023856],[34.475513056193954,31.499963826977847],[34.4752588965379,31.500084183964507],[34.475169665602465,31.499941505687975]]]}"
,,6.0,,,,,No Visible Damage,0,,34.486825799265304,31.519013106913782,,0000000000000003082c,143.31152722882192,yes,1.0,3.0,4.266417492415885,3.6798649767746383,6.285968985211805,7.169276517226705,,297787953.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.486736622393586,31.519004206518076],[34.486830239110944,31.518937315711717],[34.4869149761078,31.51902200727571],[34.48682135948079,31.519088898137376],[34.486736622393586,31.519004206518076]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47253435079131,31.521115562706733,,000000000000000093c4,63.717374567950706,yes,1.0,1.0,2.873874897935047,2.714422034824895,3.5928851413783223,1.977803361247987,,297121447.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.472476371141894,31.52110439185391],[34.47253879242945,31.521064297141795],[34.47259233260417,31.521126682879313],[34.47252991135465,31.52116685424291],[34.472476371141894,31.52110439185391]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47147978030114,31.49655037375166,,00000000000000032615,167.67535642855415,yes,1.0,8.0,3.5856035639820965,3.64001631496129,3.2092642585631217,3.397296230137513,,299348983.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47138390685181,31.496557074906125],[34.471473057047916,31.496467885393162],[34.47157565578599,31.496543723527598],[34.47148650569394,31.496632836425093],[34.47138390685181,31.496557074906125]]]}"
,,6.0,,,,,No Visible Damage,0,,34.43059214946682,31.506203891141478,,0000000000000000c1fe,190.87137403558367,yes,1.0,1.0,5.16171615496774,4.788967512153721,5.790795560697476,9.101996478200098,,301761902.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.43047169278759,31.50623776200489],[34.43052517392607,31.506206556061155],[34.43051628861259,31.506197617972518],[34.43060099523138,31.506144149879347],[34.43060988053633,31.506153087961742],[34.43067233151158,31.506117379229202],[34.43071692723514,31.506170910099737],[34.43052068895843,31.506295774920424],[34.43047169278759,31.50623776200489]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47789865053809,31.500492234102964,,0000000000000000d4ea,167.22064920280627,yes,1.0,2.0,2.739363887580572,2.967250245849576,2.634945255592424,2.724772185243572,,299382561.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47780054459625,31.5004588241681],[34.47788080774963,31.500405301927326],[34.477996762080934,31.50052569701022],[34.47791649903347,31.500579142691826],[34.47780054459625,31.5004588241681]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46688419152327,31.53474650896034,,0000000000000001be69,202.40403685693195,yes,1.0,5.0,5.405136930503212,4.902673292076089,3.7648851677436097,2.8120585360490873,,296940379.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46676878053918,31.53471355302948],[34.466840087529484,31.534646682032356],[34.46692484380576,31.534713608114544],[34.466911394461974,31.534722550494976],[34.46700063378001,31.534789407072047],[34.46694260708682,31.534847387488487],[34.46676878053918,31.53471355302948]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45921057418196,31.516984204805183,,0000000000000002f2af,157.59525341234,yes,1.0,1.0,3.6181281663194103,3.819224994056631,4.317093091932867,6.009998978914182,,296351459.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45911694234148,31.51699310244522],[34.4592149873928,31.51690395820305],[34.459304234518825,31.51697529254323],[34.45920610497246,31.517064462688417],[34.45911694234148,31.51699310244522]]]}"
,,6.0,,,,,No Visible Damage,0,,34.468193166897564,31.51153002405331,,0000000000000002c9ad,151.94583297972127,yes,0.0,0.0,4.190981813688369,3.586453117401352,4.368003912957731,1.9910966630207876,,297823960.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.468119881687684,31.511553001212715],[34.468133246260734,31.511508451869158],[34.46815109388359,31.511512878008926],[34.46815549234934,31.511495056854947],[34.46814661083175,31.51149057022359],[34.46815997540073,31.511454910106618],[34.46826697646525,31.511481722663106],[34.46822688280099,31.51160655801524],[34.46812876320798,31.51157978754777],[34.468133246260734,31.511557495910022],[34.468119881687684,31.511553001212715]]]}"
,,6.0,,,,,No Visible Damage,0,,34.443857769200854,31.532487335997335,,0000000000000001d888,452.1287957822136,yes,1.0,8.0,3.867527209180409,4.039378392872275,3.3495761220446196,3.779716710941656,,1256259355.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44370178546006,31.53243947256689],[34.44388014185431,31.532350307418028],[34.444018393194234,31.53255541307319],[34.44394258342883,31.532591080969894],[34.44384900565969,31.53244833780335],[34.443835552789594,31.532457278504964],[34.4439158469335,31.532573199620423],[34.44382666881765,31.532617858943755],[34.44370178546006,31.53243947256689]]]}"
,,6.0,,,,,No Visible Damage,0,,34.42916222148387,31.507727346216697,,0000000000000000afed,179.88109676114448,yes,1.0,3.0,3.5894098237734657,3.837321303147579,3.955889833374339,5.023703270470745,,297498819.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.429062554651416,31.50769588353845],[34.429147347289685,31.50763794379223],[34.4292632812041,31.507758302559065],[34.42917408826448,31.507816283177405],[34.429062554651416,31.50769588353845]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45815222924193,31.505000114164076,,0000000000000000dccd,199.25495343190877,yes,0.0,0.0,3.810779184885546,4.285893540197476,3.6757818834080127,2.696833073545856,,297119897.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.458046729936186,31.504966932532263],[34.45813589365153,31.504904493853175],[34.458256357578875,31.505033822091356],[34.458171592950556,31.505096218832396],[34.458046729936186,31.504966932532263]]]}"
,,6.0,,,,,No Visible Damage,0,,34.42965807422639,31.505191481756526,,000000000000000048c6,398.3213329022904,yes,0.0,0.0,4.0302770116449835,4.061979417376297,3.215189402216605,3.0333226413599625,,297498779.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.42950851901149,31.50512748374212],[34.4296244524512,31.505051677791226],[34.42980723771087,31.505252351858704],[34.4296913045114,31.50533260415611],[34.42950851901149,31.50512748374212]]]}"
,,6.0,,,,,No Visible Damage,0,,34.473477643019365,31.504457737479694,,0000000000000000c97b,113.838193699292,yes,1.0,2.0,3.9113324289964138,3.7747756214449946,4.227758129767002,2.4658986918060584,,299281791.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.473390525623145,31.504449682408122],[34.47353321338578,31.504400592427956],[34.47356442365983,31.504463079379917],[34.473426218730715,31.504516545556072],[34.473390525623145,31.504449682408122]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46361838574537,31.52456023214756,,00000000000000005037,61.55611285409094,yes,1.0,4.0,3.6770399733034975,3.680558342309869,3.662907105762258,3.575996582678539,,1259112634.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46355821433073,31.524564689634058],[34.46362504064169,31.524511221404477],[34.46367858624407,31.524555759421347],[34.46361167538356,31.524609253546533],[34.46355821433073,31.524564689634058]]]}"
,,6.0,,,,,No Visible Damage,0,,34.471185474858764,31.538780302848664,,0000000000000000587c,57.37605979337865,yes,1.0,1.0,3.588581559717163,3.6414862621662145,3.930383060689017,4.367108844309661,,1298781284.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.471129735255616,31.538784734638856],[34.47118767460261,31.538731299676677],[34.471241215600266,31.5387758198828],[34.471183276288556,31.538829331469113],[34.471129735255616,31.538784734638856]]]}"
,,6.0,,,,,No Visible Damage,0,,34.4689266009817,31.504054456444578,,00000000000000046ecc,139.932717003629,yes,0.0,0.0,3.610763175107673,3.694097207130507,2.8094497530771347,2.6853828645397746,,1263267136.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46881542888935,31.504066217389955],[34.46898933597635,31.503985975283225],[34.469029513877985,31.50404832955151],[34.46887345434669,31.504119664473784],[34.46881542888935,31.504066217389955]]]}"
,,6.0,,,,,No Visible Damage,0,,34.43377572088082,31.517826218478497,,0000000000000000c3bb,287.5289990883453,yes,0.0,0.0,4.701645117906381,4.814508435506499,4.8393652032191445,3.9968340641300624,,296154207.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.433650971656604,31.517809177987395],[34.43379372384386,31.517719958047337],[34.43390068205916,31.517840345900463],[34.43375801466399,31.517933985710638],[34.433650971656604,31.517809177987395]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45602231967028,31.497118937100897,,00000000000000039bdf,155.11704693728012,yes,0.0,0.0,2.738658219207704,2.834359347690381,3.0596061505488996,3.655852453627256,,298354477.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45592868445721,31.49713678773795],[34.45603121673,31.4970386872412],[34.456115983419785,31.497101074506816],[34.45601336664819,31.49719920088913],[34.45592868445721,31.49713678773795]]]}"
,,6.0,,,,,No Visible Damage,0,,34.454954712983685,31.504978614802113,,00000000000000003d92,198.94423746032825,yes,0.0,0.0,3.399668106437501,3.968822622041309,2.518018938291667,1.5793156014295198,,297120001.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45485851788049,31.504984736725927],[34.45491198421903,31.504958045404415],[34.4549031013644,31.504944665785803],[34.45492095167136,31.504935683413986],[34.4549031013644,31.504913395339123],[34.45496105139987,31.504877745674428],[34.45505470196049,31.504998111238937],[34.45492535079859,31.505069537208943],[34.45485851788049,31.504984736725927]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45322919586392,31.501959510654242,,00000000000000003ebf,103.21470124366364,yes,0.0,0.0,3.2761086602969187,3.234077380100526,2.9166306307413468,2.1287251402660092,,297351155.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45313725666295,31.501983778315672],[34.453288860300056,31.501890148353347],[34.453320077757645,31.501934718460987],[34.45317295798938,31.502028357570392],[34.45313725666295,31.501983778315672]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44893462443587,31.52925195396366,,0000000000000003055d,280.0174067899596,yes,1.0,7.0,3.104875442105685,3.3032269157142764,2.794804337382323,2.5379057278165993,,296095787.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.448811959232046,31.52922887789887],[34.4489412347712,31.529144214302654],[34.4490572272564,31.529277952062216],[34.448927867283146,31.52935819699104],[34.448811959232046,31.52922887789887]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47075517937453,31.485795035529538,,00000000000000022f09,581.5528383309721,industrial,1.0,2.0,5.50629789826967,5.285161312412025,4.74248335666615,2.9282802928462512,,1001530660.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47061690693273,31.48569472452729],[34.4708488346101,31.485663509583503],[34.47089340999076,31.485895374091623],[34.470661567014446,31.4859265636333],[34.47061690693273,31.48569472452729]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47018718662593,31.497698270761457,,000000000000000432fb,253.091807453047,yes,1.0,2.0,3.9207980908813105,3.890114289800142,4.670234232161135,4.493133724901648,,299358470.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.470046220141306,31.497725367017658],[34.47019779464373,31.497600532987235],[34.47031815746927,31.497707495744947],[34.47023348904769,31.497778836719426],[34.47016658317436,31.497720897650275],[34.47010416020239,31.49777439923829],[34.470046220141306,31.497725367017658]]]}"
,,6.0,,,,,No Visible Damage,0,,34.4758764615089,31.503089651878117,,0000000000000000d54c,182.9762295722416,yes,1.0,5.0,3.1341474284778097,3.2253091737962247,3.523923386071856,3.190359915907631,,299384945.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.475780578525395,31.503045085165557],[34.475869808840535,31.502996023883995],[34.475972317868,31.50313424964687],[34.475883172235385,31.50318328515232],[34.475780578525395,31.503045085165557]]]}"
,,6.0,,,,,No Visible Damage,0,,34.451020260597986,31.519377448157815,,00000000000000031942,280.3176451130577,yes,0.0,0.0,2.89231216784115,3.301009813931583,2.611517937300366,2.0418332208806738,,296342446.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.450854202914165,31.519280646608866],[34.450907756287016,31.5192316264465],[34.45118863600303,31.519476824045345],[34.45113068348438,31.51952144152661],[34.450854202914165,31.519280646608866]]]}"
,,6.0,,,,,No Visible Damage,0,,34.461592241554875,31.522122701207454,,00000000000000025ff2,87.53021266111206,yes,1.0,3.0,4.325871779654823,3.869587853390499,3.7993507840186815,2.9332951755195813,,1262115066.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46152041042154,31.522129969628622],[34.46160957061698,31.522063158039124],[34.46166303285402,31.52211217011192],[34.461578356099636,31.522183510831628],[34.46152041042154,31.522129969628622]]]}"
,,6.0,,,,,No Visible Damage,0,,34.453195250105686,31.49578562282647,,0000000000000003ebfb,237.7379374717352,yes,1.0,2.0,3.815097208313432,3.9530443001807902,3.860636978154405,3.7069128805296105,,298354512.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45307930542688,31.49579009215247],[34.453217542326946,31.495687519837986],[34.45331119474238,31.49578115344181],[34.45317295798938,31.49588372584105],[34.45307930542688,31.49579009215247]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44749674170463,31.532052436247017,,00000000000000008e83,142.2021389407924,yes,1.0,5.0,4.466544536568779,4.203820564303515,3.991792951974362,3.313240450502806,,1256581064.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44739837636075,31.532029245572726],[34.4475010031733,31.531975720094685],[34.44758569347018,31.532096114355944],[34.447514370877926,31.532131792218955],[34.447460815441495,31.53205597985054],[34.447429595906655,31.53207380167933],[34.44739837636075,31.532029245572726]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46343558285004,31.5026757024727,,0000000000000000e055,104.71924519648668,yes,0.0,0.0,3.442333328504252,3.3909536835198644,3.071051830313941,2.3816917559609028,,297974206.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46343775766227,31.502608053129467],[34.46350915194355,31.50269727261556],[34.46343335896058,31.502741831199913],[34.46336196461778,31.502657133393782],[34.46343775766227,31.502608053129467]]]}"
,,6.0,,,,,No Visible Damage,0,,34.48009462047114,31.523036638972542,,00000000000000046186,104.49027450194887,yes,0.0,0.0,2.564020968306233,2.5944250021534105,2.681656880369634,2.9154258527143524,,298689667.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.48002564209605,31.52300402506957],[34.48011038565855,31.52297279993675],[34.48016392122026,31.523066435812602],[34.480079177709406,31.523102104812985],[34.48002564209605,31.52300402506957]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44304410127492,31.494193744055988,,0000000000000003d59e,115.14189461052509,yes,1.0,1.0,3.876460631306362,3.954850883484528,3.982535332451226,2.902868369762381,,1260416648.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44296161948758,31.494233893300507],[34.44307305090777,31.49411345843755],[34.44312660901174,31.494153592375177],[34.44301509304925,31.494274053095058],[34.44296161948758,31.494233893300507]]]}"
,,6.0,,,,,No Visible Damage,0,,34.444545262934646,31.520280533779193,,000000000000000304cf,184.57305020098207,yes,1.0,1.0,4.436327567007926,4.378748048801535,4.100685842478678,3.153281611506823,,295758497.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.444433145912356,31.520252742343203],[34.44446428190052,31.520225981243826],[34.44447773467462,31.5202348981098],[34.44452232341432,31.520194751549223],[34.4446516052493,31.520301771076433],[34.44457579602876,31.520368704640557],[34.444433145912356,31.520252742343203]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45908236617662,31.517332303891436,,0000000000000002f2d7,212.06717777664173,yes,0.0,0.0,3.6761709698510385,3.678209598947249,3.82523929404162,6.058398713216332,,296351705.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.459005446628375,31.51728744597612],[34.45906339396276,31.51723393728451],[34.45918825553459,31.51732756230563],[34.45907236099211,31.517434579731386],[34.45904114557465,31.5174122463673],[34.459050028011646,31.517398877993784],[34.45901432906897,31.517372168219143],[34.459005446628375,31.517354346851118],[34.459005446628375,31.517336491294575],[34.45901432906897,31.51731867818653],[34.45902777962016,31.517305292229597],[34.459005446628375,31.51728744597612]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45549614444945,31.517385532466413,,0000000000000002f46a,82.9611918694107,yes,0.0,0.0,3.4447586325089397,3.6594478542038593,3.8707491598796566,2.4565585565888894,,1258761004.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.455420335806046,31.517363198649136],[34.45546043530705,31.517323118750976],[34.455571935511315,31.517407810022267],[34.45553183606109,31.51744796656691],[34.455420335806046,31.517363198649136]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45829645576387,31.504864371483393,,0000000000000000e00b,113.19919968221087,yes,1.0,1.0,3.874532238243247,4.081168885364041,3.6824985331638618,2.820034263873953,,297120015.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.458216174756274,31.504837643196204],[34.45828308972016,31.50479304298051],[34.45837673674604,31.504891099745116],[34.45830982185335,31.50493570001001],[34.458216174756274,31.504837643196204]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47705871930433,31.525583801820847,,00000000000000048443,424.34433575519824,yes,0.0,0.0,3.989384742561342,3.157578495435009,5.34801018371431,2.9199844361431024,,1303940095.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47691316246531,31.525501119770798],[34.477038083271054,31.525434231428733],[34.4772030089105,31.52566164527459],[34.4771317103259,31.52570177876204],[34.47713619291952,31.525706229719784],[34.47708265551286,31.525737402727284],[34.47691316246531,31.525501119770798]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46520297862936,31.52983565456882,,0000000000000002fae7,224.4113603547432,yes,1.0,2.0,3.3358537130567756,3.5500567944057297,3.1663323179118152,3.5190730691959864,,297278365.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46508319502452,31.52979524172975],[34.46515898658586,31.529732822897508],[34.46532401910122,31.529875495275594],[34.465243744482244,31.529937906615352],[34.46508319502452,31.52979524172975]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45277768087121,31.515693855645317,,000000000000000319db,173.0807030387457,yes,1.0,1.0,4.550150037558777,4.726282727622361,3.559195384629028,4.147269929878514,,303647090.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45268244418524,31.515699958095396],[34.45273151260878,31.51565537410796],[34.452713661857864,31.515642055285795],[34.452758246428026,31.515606352672656],[34.45287863311474,31.515708951285532],[34.45281179864279,31.515766860678045],[34.45278946407377,31.515749011630135],[34.4527716133346,31.515762439509743],[34.45274487951942,31.515735665932592],[34.45273151260878,31.51574458080273],[34.45268244418524,31.515699958095396]]]}"
,,6.0,,,,,No Visible Damage,0,,34.452541897829654,31.50293953222481,,0000000000000000e66c,185.0611912880784,yes,0.0,0.0,3.479720756457413,3.339618315038433,3.2236047824455887,2.1313515297684105,,1263530331.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45244167011068,31.502933572020687],[34.45255308953764,31.50285329827478],[34.45264234341881,31.50294251870757],[34.452530839503886,31.50302726383886],[34.45244167011068,31.502933572020687]]]}"
,,6.0,,,,,No Visible Damage,0,,34.455823861275235,31.495774499201065,,0000000000000003ebdd,154.94400549572748,yes,1.0,1.0,3.5860686282457133,3.5305134575119497,4.314910460219093,7.24990160474013,,298354553.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.455723534955474,31.495750007145507],[34.455785968132815,31.495691986713926],[34.45592420078248,31.495799045574046],[34.45586176770321,31.495856989387562],[34.455723534955474,31.495750007145507]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47490214135686,31.504358271778436,,0000000000000000c94f,268.8366295809481,yes,1.0,1.0,3.2682251233801023,3.491668380721433,3.339799305374568,4.653786643635264,,299281869.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47478618299643,31.50432481588691],[34.47491998765998,31.50425345940877],[34.4750180996732,31.504391727586896],[34.47488429515903,31.504463084213654],[34.47478618299643,31.50432481588691]]]}"
,,6.0,,,,,No Visible Damage,0,,34.458418719412066,31.51409747128795,,0000000000000002bdbd,79.43332910170139,yes,1.0,3.0,5.068156640813479,4.797321506808187,3.554236361651208,3.427660215631263,,1257486558.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45834103753023,31.514108128278956],[34.45840795239919,31.514059004910013],[34.45842131844782,31.514072390675413],[34.458457017631076,31.514050132266828],[34.458497115748536,31.514090289514584],[34.45844805053901,31.514125908004598],[34.458434684494435,31.514112522256962],[34.4583856192501,31.514148217370582],[34.45834103753023,31.514108128278956]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46227619668456,31.519151326974548,,000000000000000220f5,118.19852975251872,yes,1.0,2.0,3.1442826500471583,3.0839008436871267,2.660728695200431,2.545343981593686,,1262791564.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46219367763196,31.51913349990788],[34.46226058957104,31.519080006734264],[34.46235871571077,31.519169154022222],[34.46229180384633,31.519222647231892],[34.46219367763196,31.51913349990788]]]}"
,,6.0,,,,,No Visible Damage,0,,34.473125195076335,31.53702118312134,,000000000000000063cf,243.15956230743683,yes,0.0,0.0,2.9834527900298657,3.1903083588688688,2.5767011189796594,2.226010049498267,,298294669.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47301151805831,31.537041267631427],[34.47311851321817,31.53692087347125],[34.473238872044725,31.53700109859554],[34.47313187703136,31.537121492766573],[34.47301151805831,31.537041267631427]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45909285115917,31.49516718466524,,0000000000000003ed6e,141.48217948651632,yes,0.0,0.0,2.841496260742115,3.0104575556902344,2.4434475059916094,1.87577018562979,,298404226.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.459005446628375,31.49513909629482],[34.459090210453496,31.495090037481564],[34.45917937311155,31.49519254389267],[34.45909909288553,31.49524605734384],[34.459023296103325,31.49516138597626],[34.459005446628375,31.49513909629482]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46492066152872,31.506022665244448,,0000000000000000e39f,65.73954720201657,yes,1.0,1.0,3.367861319593147,3.571997686521218,3.468615933899552,1.884257010023601,,297432226.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.464860218579155,31.506032635212758],[34.46490039836732,31.505974672146642],[34.46498955513698,31.50601929156227],[34.46492712848992,31.50606834762577],[34.464860218579155,31.506032635212758]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45960593251709,31.481763960580654,,00000000000000024269,168.10324003688564,yes,1.0,1.0,3.5242573147584477,3.521257294983587,3.4701443314145437,3.7856839352533225,,1264735355.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.459509291079684,31.481757350860512],[34.45961630266776,31.48168148913179],[34.45970106590445,31.48177071824986],[34.45959853790721,31.481846512902536],[34.459509291079684,31.481757350860512]]]}"
